"","Tweet","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"1948","We are secured in God's protection..
Prayer is the key <U+0001F5DD><U+FE0F><U+0001F64F>
",0,0,0,0,0,0,0,0,0,0
"1949","Why should I fear when the Bible says God has not given me a spirit of fear, but of power, love and a sound mind (2Timothy 1:7)
",1,1,0,2,2,0,0,1,1,3
"1950","Why should I lack wisdom when Christ became wisdom to me from God and God gives wisdom to me generously when I ask Him for it (1 Corinthians 1:30;James 1:5)
",0,1,0,1,1,0,0,2,1,2
"1951","Why should I be weak when the Bible says that the Lord is the strength of my life and that I will display strength and take action because I know God (Psalm 27:1; Daniel 11:32)
",0,1,1,1,1,0,0,3,1,5
"1952","With football suspended for a while, I decided to talk to my wife for a change... 

Just found out that she has been made redundant from Woolworths!

",0,1,0,1,2,0,0,1,1,3
"1953","The right response in the midst of this test is to abide with the government's precautionary measures. If it is not  immediate,  just stay at home.  Above all, Be still and know that greater is He who is in you than he who is of this world. God is able! ",0,1,0,1,1,0,0,1,0,2
"1954","MORE: Imagine what solutions the PH Government could use to fight ",1,0,0,2,0,0,0,0,2,0
"1955","Imagine what the Philippine Government could do to fight the ",1,0,0,2,0,0,0,0,2,0
"1956","That’s the point. Massive testing should have been done before this ",0,0,0,0,0,0,0,0,0,0
"1957","Unfortunately in the Philippines, the government doesn't suspend peoples' household utility bills, no consideration for the working class whose work are suspended as per COVID19. ",0,0,0,1,0,0,0,0,1,3
"1958","",0,0,0,0,0,0,0,0,0,0
"1959","Please stop. <U+0001F622> ",0,0,0,0,0,0,0,0,0,0
"1960","People with empathy truly shine during a crisis. ",0,0,0,0,0,0,0,0,1,2
"1961","DOH Asec Rosario Vergeire handles all her interviews very well. Always replies to queries in a very clear and professional manner. On point palagi. ",0,0,0,0,0,0,0,1,0,1
"1962","Im seeing alot of campaigns for our health workers. Thank you. But i want to help our policemen and military personnel. Where can i reach out? ",0,0,0,1,0,0,0,0,0,0
"1963","First set of orders tagged, loaded and delivered<U+0001F601><U+0001F601><U+0001F601>... We are Cake Haven, your foremost ready-to-go cake shop in PortHarcourt. We hope you are having a great Saturday?

",0,2,0,0,1,0,1,2,0,2
"1964","Be Cooperative, Obedient &amp; Disciplined.  ",0,0,0,0,0,0,0,1,0,1
"1965","++may iba pang mas nangangailangan. There's a distinction between being cautious and selfish. Skl.

To those frontliners, may God be with you always. <U+0001F64F>

",1,2,1,2,1,0,1,2,2,3
"1966","and the front liners too! what we need now is humanity. there's a distinction between being cautious and selfish, assess urself wdh u are rn.

",1,1,1,1,1,0,0,2,1,3
"1967","let's save the world together. we can do this!

©

",0,0,0,0,1,0,0,1,0,1
"1968","",0,0,0,0,0,0,0,0,0,0
"1969","",0,0,0,0,0,0,0,0,0,0
"1970","To the Fronliners, may God be with you always. Keep safe. ",0,1,0,1,2,0,0,2,0,2
"1971","Seen on Fb.. <U+0001F628>
",0,0,0,0,0,0,0,0,0,0
"1972","Start with your self.
",0,1,0,0,0,0,0,0,0,0
"1973","Salute to ",0,0,0,0,1,0,0,0,0,1
"1974","Kinda inspired -ish so I made something to keep us mindful on what we are going through as a society with this pandemic-

stay safe as per the maknae line of ",0,0,0,1,2,1,1,2,1,3
"1975","So many things to blameeee while there is some shtty thing that is happening in our nation/the whole worldddd. It's either the Government, the System in our society, or the toxic culture of the people <U+0001F914> tots 

",0,0,1,1,0,0,0,2,2,1
"1976","Philippines deserve a good leadership. A great government. But regardless of how good a leader or a government is, if people will stay apathetic and uncooperative, nothing will change. <U+0001F937> ",1,2,0,2,1,1,1,3,2,3
"1977","It's almost March 15. I'll be having a diary/journal with me until April 14.

I'll try to write records on what's happening with my day-to-day interaction amidst the ",0,0,0,0,1,0,0,1,0,2
"1978","Dear Media,
Please also do some positive reports about CoViD-19 like the rate of survival and the number of patients that had recovered. Do not only focus to the negative information because it only makes people panic.
",0,0,0,1,0,1,0,0,2,3
"1979","2020's gift for us. <U+0001F62D>

",0,1,0,0,1,0,1,0,0,1
"1980","Same medical team in china who defeated the NCOV-19 , the team on their way to ITALY to treat the people who's infected of the same virus.

ctto

",1,2,1,2,1,2,1,3,3,2
"1981","Aside from the confirmed cases, can we also know how many were tested (or are being tested)?",0,0,0,0,0,0,0,1,0,1
"1982","Just because you can't see it doesn't mean it's not there. Protect yourself and your loved ones by properly washing your hands with soap regularly, avoiding crowded places,  going to the hospital if you're not feeling well, and being HONEST with your medical history. ",2,2,2,5,2,3,1,4,1,4
"1983","You mock everything because it's not happening to you; YET. ",0,0,0,0,0,0,0,0,0,0
"1984","Coronavirus effects.. Rajasthan mount Abu ",0,0,0,0,0,0,0,0,0,0
"1985","Be safe where you go no matters what you do.. ",0,0,0,0,1,0,0,1,0,1
"1986","Praying for the medical professionals!!! Laban laaaannngggggg ",0,1,0,1,0,0,0,1,0,1
"1987","He is Mighty To Save <U+0001F64F>
",1,0,0,1,2,0,0,2,0,2
"1988","we pray today for families who need to manage a difficult situation, especially those families with a disabled person among them. let us pray they do not lose their peace in this moment and that they succeed in moving forward with strength and joy. ",1,3,1,4,4,2,3,5,2,7
"1989","",0,0,0,0,0,0,0,0,0,0
"1990","So ",0,0,0,0,0,0,0,0,0,0
"1991","",0,0,0,0,0,0,0,0,0,0
"1992","Coronavirus outbreak || Students in Pakistan shout ‘Coronavirus Zindabad’ after postpones of exams
",1,0,0,0,0,0,1,0,0,0
"1993","<U+0001F1F5><U+0001F1ED> ",0,0,0,0,0,0,0,0,0,0
"1994","Really ",0,0,0,0,0,0,0,0,0,0
"1995","BREAKING: DOH reports 13 additional cases of COVID-19 in the Philippines upon validation of laboratory results confirmed on March 13. This bring the total number of cases to 111 as of March 14, 2020. | via Shai Lagarde, Stand For Truth

",0,0,0,0,0,0,0,2,0,3
"1996","I guess everyone of us must pray and follow all the rules and regulations that our government is implementing instead of ranting and posting hatred comments towards our government.Let us stop the hate and support our government in doing its best in overcoming COVID-19
",2,1,2,4,1,2,2,1,3,1
"1997","I don't want to nitpick just like everyone else but... why the guns???? ",0,0,0,0,0,0,0,0,0,0
"1998","UPDATE | Total COVID-19 cases rise to 111. Stay safe! ",0,0,0,0,1,0,0,1,0,1
"1999","No matter how prepared the government is, if the people do not cooperate, we’re done for. Join the fight against ",1,1,0,2,0,0,0,1,2,3
"2000","Mayor Relampagos releases Public Advisory 05 considering those who travelled or returning from Metro Manila, countries, cities, and municipalities with positive COVID-19 cases as PUMs. ",0,1,0,0,0,0,0,0,0,2
"2001","If you ever need some alone time...just cough. ",0,1,1,0,0,0,0,0,1,0
"2002","",0,0,0,0,0,0,0,0,0,0
"2003","Now this is classy. ",0,0,0,0,0,0,0,0,0,0
"2004","With everyone working from home, schools closed, and people getting quarantined. 9 months from now all the ",0,0,0,0,0,0,0,0,0,1
"2005","What will you do if you found out that you’re positive of the virus? Will you tell or no??

 ",0,0,0,0,1,0,0,1,1,1
"2006","Kidding aside about ",0,0,0,0,0,0,0,0,0,0
"2007","idk but aren’t we obliged to get tested? para malaman if meron or not? I think best way din yun for precautionary measures or yun need lang is yun may mga symptoms or so? since some families naman are going out? for awareness lang lol ",0,0,0,0,0,0,0,0,1,0
"2008","What do you think?
",0,0,0,0,0,0,0,0,0,0
"2009","Pa answer answer nalang ako sa IG TOP 3's but deep down I'm scared shitless of what's going to happen to life here MNL.<U+0001F614> ",0,2,0,0,0,0,0,1,0,1
"2010","Sunday bukas, see below Online Mass to tune into: ",0,0,0,0,0,0,0,0,0,0
"2011","Slice of the Truth Cake number 1

Panic is more dangerous than Pandemic.

",0,0,0,3,0,1,0,1,3,1
"2012","Slice of the Truth Cake number 2

Some people only started washing hands regularly because there's a pandemic occuring.
If there was no virus they still have dirty hands.

",0,0,1,1,0,1,0,1,3,1
"2013","For those who are allowed to work from home amidst the community quarantine, read these tips on how you can accomplish your tasks productively! ",0,0,0,1,1,0,0,0,0,2
"2014","Please stay safe and avoid going out if you can. <U+0001F64F><U+0001F3FB> Let’s all be responsible citizens and help stop the spread of this virus. ",0,0,0,1,1,0,0,2,2,2
"2015","Extensive screening at the triage and all entrances of the hospitals. Less complicated sana than pulling all the interns out, but ohwell <U+0001F937><U+200D><U+2640><U+FE0F> ",0,0,0,0,0,0,0,0,1,1
"2016","“We are human being too. Natatakot din kami for our safety but we have to keep going because this profession is our calling. People of the Philippines, what we are asking is your full support and cooperation. STOP DISCRIMINATING AND ISOLATING US.” ",0,0,1,0,0,0,0,1,2,3
"2017","I am also interested in how this will be implemented and work out. As confusing and hard the new policy might be, let's try to comply for the sake of our health and safety. Wag munang pasaway, nakakamatay. 

",0,0,1,0,0,1,0,1,0,1
"2018","Lea Salonga, asking the right questions and saying the right words. 

",1,0,0,0,0,0,0,0,1,0
"2019","Grabe,, from 98 to 111 rq <U+0001F62D><U+0001F62D>  ",0,0,0,0,0,0,0,0,0,0
"2020","From 98 to 111. The virus disseminates too fast. Please pray and stay hygienic!!! <U+0001F62D>
",0,1,0,1,1,0,1,1,1,2
"2021","Please <U+0001F64F> ",0,0,0,0,0,0,0,0,0,0
"2022","ang hirap sa mga pinoy dami pang rationalization ang ginagawa. “Our House is Burning people!” No time to debate what to do and what not to do. Follow orders! Quarantine yourself! Stay put! ",0,1,0,1,0,0,1,0,1,1
"2023","frontliners ",0,0,0,0,0,0,0,0,0,0
"2024","Ghana Records It's Third Case of COVID-19?

The Kumasi Centre for Collaborative Research into Tropical Medicine at the Kwame Nkrumah University of Science And Technology (KNUST) has confirmed a third case of the coronavirus in Ghana.
",0,1,0,1,0,1,0,1,1,3
"2025","Can’t buy my kido proper meds because greddy bitches took it all. ",0,0,0,0,0,0,0,0,0,1
"2026","Let's help our front-liners! Please donate what you can, even a small amount will be a big help.
",0,0,0,0,0,0,0,0,1,0
"2027","PGH Medical Foundation
",0,1,0,1,0,0,0,1,0,2
"2028","If it was addressed properly, people wouldn't panic. And the lockdown? Please do make it clear. This lockdown is causing business to go downhill. As much as he wants to do everything for the people, please consider the consequences of your words. 
",1,0,0,1,0,0,0,0,2,0
"2029","Just wanna salute all the health workers putting their lives on the line for the Covid-19.
",0,0,0,0,1,0,0,0,0,1
"2030","The corona virus or the covid-19 is a new virus that started in china last december. Now china is blaming the u.s. I mean, every single case of the covid-19 started in china. And now they're blaming the u.s?  
",0,0,0,1,0,1,0,0,2,0
"2031","Points to keep in mind that will help slowdown the spread of ",0,0,0,0,0,0,0,0,0,0
"2032","Covid-19 will not have a chance to spread and kill if it wasn't because of IGNORANCE. We should listen to the authorities advice for they are God-given authority for us. 
",0,1,0,2,1,1,1,3,2,2
"2033","",0,0,0,0,0,0,0,0,0,0
"2034","Talagang tunay ang Only in the Philippines

",0,0,0,0,0,0,0,0,0,0
"2035","EXPOSE YOUR PHONE GAME

1 klasmeyt
2 Ingat ka
3 Si Maam Maguyon
4 lahat active
5 how to cook french toast
6 easy to cook foods
7 si ",0,1,0,1,1,0,0,0,0,1
"2036","Wash your hands...
Stay healthy.
Best way to teach your kids...
",0,0,0,0,1,0,1,1,0,2
"2037","How I’m about to be these next 3 weeks  ",0,0,0,0,0,0,0,0,0,0
"2038","",0,0,0,0,0,0,0,0,0,0
"2039","That's thousands of drivers without income. Praying and hoping that govt funds be allocated for those that will lose their income. ",1,1,1,1,1,2,1,1,2,1
"2040","Protect Us Lord <U+0001F64F>
",0,0,1,0,0,0,0,1,1,2
"2041","",0,0,0,0,0,0,0,0,0,0
"2042","If martial law is the only way to stop the virus so be it! Just keep the internet going ok! ",1,0,0,0,0,0,0,1,1,0
"2043","Anti-Duterte: """,0,0,0,0,0,0,0,0,0,0
"2044","You know what if the virus will kill Filipinos who are stubborn, stupid, subversive, and can’t follow simple protocol and are unwilling to cooperate in this dire situation that would be really great. Our nation needs to be cleansed. ",1,0,1,2,0,2,2,1,5,1
"2045","Got these from Clubby Aggy's facebook account shared by a friend of mine. Hope this helps. ",0,1,0,0,2,0,1,3,0,2
"2046","Cash for Clunkers!! The government should do cash for Clunkers again 8k for any car.  ",1,1,0,2,1,0,0,1,1,1
"2047","",0,0,0,0,0,0,0,0,0,0
"2048","",0,0,0,0,0,0,0,0,0,0
"2049","",0,0,0,0,0,0,0,0,0,0
"2050","",0,0,0,0,0,0,0,0,0,0
"2051","",0,0,0,0,0,0,0,0,0,0
"2052","If not for ",0,0,0,0,0,0,0,0,0,0
"2053","Virus double kill!!! ",0,0,0,1,0,1,0,0,2,0
"2054","",0,0,0,0,0,0,0,0,0,0
"2055","Cooperation is the key for everyone’s safety. Let’s all follow the Universal Precautionary Measures to avoid the spread of this virus. Take this as serious as we can. <U+0001F44D> ",0,0,0,1,0,0,0,1,2,1
"2056","The reason why there’s a military is for a checkpoint that will support our DOH’s effort to not spread the virus to another places. At the end of the day, we’re all responsible for ourselves. Discipline and cooperation are vital in this hard times.  ",0,0,0,2,0,0,0,2,2,5
"2057","Please stay where you are, dont go outside of. ypur house if posible, 98 case increase to 110 case of ",0,0,0,1,0,1,0,0,1,1
"2058","Ctto. Stop the nonsense

",0,0,0,0,0,0,0,0,1,0
"2059","The Provincial Government of Eastern Samar will impose a Transportation Curfew, effective March 15, from 12 midnight until 4 AM for INBOUND private and public utility vehicles. 
Checkpoints will be established in Lawaan, Taft and Arteche.
",0,1,0,1,1,0,0,1,1,5
"2060","Facts : ",0,0,0,0,0,0,0,1,0,1
"2061","Please include in our prayers all our health workers in these trying times. Keep safe, everyone. <U+0001F64F><U+0001F1F5><U+0001F1ED><U+0001F30F> ",0,0,0,0,1,0,0,1,0,2
"2062","Government should use the facilities from Sea Games for ",0,0,0,1,0,0,0,0,1,1
"2063","",0,0,0,0,0,0,0,0,0,0
"2064","",0,0,0,0,0,0,0,0,0,0
"2065","But the best action we can do is pray and talk to our Almighty God.

Psalms 56:3 ""What time I am afraid,I will trust in thee""

",0,3,0,3,2,0,1,3,1,5
"2066","Stay hydrated and eat nutritious foods to combat ",1,0,0,1,0,1,0,0,1,2
"2067","Stay dehydrated and eat nutritious foods to combat ",1,0,0,1,0,1,0,0,1,2
"2068","Please donate!<U+0001F64F> ",0,0,0,0,0,0,0,0,0,0
